query,recall,d1,dk,spread,orphan_neighbours
2593,1.0000,233.7456,260.9674,1.1165,0
2594,1.0000,122.9797,140.2926,1.1408,0
2595,0.9000,202.1262,234.6764,1.1610,0
2596,1.0000,146.4445,188.2472,1.2855,0
2597,1.0000,170.4406,185.6933,1.0895,0
2598,1.0000,213.3542,229.8086,1.0771,0
2599,1.0000,189.3251,229.0742,1.2100,0
2600,1.0000,240.9979,261.4708,1.0850,0
2601,1.0000,207.9808,229.7564,1.1047,0
2602,1.0000,149.8433,166.9491,1.1142,0
2603,1.0000,173.3032,227.5038,1.3128,0
2604,1.0000,144.0694,158.0506,1.0970,0
2605,1.0000,221.7837,241.5450,1.0891,0
2606,1.0000,182.8168,196.7791,1.0764,0
2607,1.0000,223.6940,242.3118,1.0832,0
2608,1.0000,211.7924,233.9209,1.1045,0
2609,1.0000,226.4774,243.1234,1.0735,0
2610,0.9000,265.2810,286.0245,1.0782,0
2611,0.8000,223.4883,238.1617,1.0657,0
2612,1.0000,173.7095,205.0195,1.1802,0
2613,0.9000,147.7870,165.3693,1.1190,0
2614,1.0000,146.2156,161.1924,1.1024,0
2615,1.0000,199.0452,219.2145,1.1013,0
2616,1.0000,161.8085,186.7806,1.1543,0
2617,1.0000,188.6160,229.1375,1.2148,0
2618,1.0000,197.9015,225.7366,1.1407,0
2619,1.0000,183.1884,201.5043,1.1000,0
2620,1.0000,222.7577,237.5963,1.0666,0
2621,1.0000,201.0149,213.0516,1.0599,0
2622,1.0000,181.9066,207.6463,1.1415,0
2623,1.0000,194.5148,208.3171,1.0710,0
2624,1.0000,240.4621,281.1405,1.1692,0
2625,1.0000,249.4494,266.9569,1.0702,0
2626,1.0000,137.0985,158.1581,1.1536,0
2627,0.9000,245.1224,253.0534,1.0324,0
2628,1.0000,199.3339,211.7286,1.0622,0
2629,0.9000,259.6074,290.8849,1.1205,0
2630,0.9000,179.5188,243.5857,1.3569,0
2631,0.9000,227.4071,260.9157,1.1474,0
2632,1.0000,197.7094,232.2219,1.1746,0
2633,0.9000,223.8504,232.9099,1.0405,0
2634,1.0000,183.4257,199.6772,1.0886,0
2635,1.0000,207.6728,230.5233,1.1100,0
2636,1.0000,145.1482,155.9006,1.0741,0
2637,1.0000,214.5950,238.1218,1.1096,0
2638,1.0000,190.8088,204.4676,1.0716,0
2639,1.0000,166.8502,188.8386,1.1318,0
2640,1.0000,166.7903,181.4855,1.0881,0
2641,1.0000,221.0204,232.4177,1.0516,0
2642,1.0000,152.7220,171.6129,1.1237,0
2643,1.0000,200.7038,222.1171,1.1067,0
2644,1.0000,170.5022,218.9201,1.2840,0
2645,1.0000,161.5797,177.0734,1.0959,0
2646,1.0000,178.2105,201.5292,1.1308,0
2647,1.0000,212.4076,237.6173,1.1187,0
2648,0.9000,207.2824,236.5608,1.1412,0
2649,1.0000,282.9081,301.5526,1.0659,0
2650,1.0000,162.1203,186.4618,1.1501,0
2651,1.0000,188.0319,199.1381,1.0591,0
2652,0.9000,229.0458,267.3369,1.1672,0
2653,1.0000,149.0570,184.5969,1.2384,0
2654,1.0000,211.0332,221.4723,1.0495,0
2655,1.0000,182.2553,196.8680,1.0802,0
2656,0.9000,241.8057,273.1849,1.1298,0
2657,1.0000,190.1000,211.9151,1.1148,0
2658,0.9000,263.3762,280.2695,1.0641,0
2659,0.9000,199.9650,224.6620,1.1235,0
2660,1.0000,171.8313,198.0480,1.1526,0
2661,1.0000,139.1510,160.5086,1.1535,0
2662,1.0000,137.4773,144.1908,1.0488,0
2663,0.7000,216.1481,246.7104,1.1414,0
2664,1.0000,127.4637,144.0174,1.1299,0
2665,1.0000,231.1147,241.4622,1.0448,0
2666,1.0000,167.4336,206.0922,1.2309,0
2667,1.0000,194.1391,207.4512,1.0686,0
2668,0.9000,209.9548,230.6491,1.0986,0
2669,1.0000,158.3382,180.4716,1.1398,0
2670,1.0000,182.2663,205.7863,1.1290,0
2671,0.8000,247.9456,268.4735,1.0828,0
2672,1.0000,195.0026,221.5987,1.1364,0
2673,1.0000,236.3853,244.2376,1.0332,0
2674,1.0000,164.8666,179.5996,1.0894,0
2675,1.0000,174.9286,188.7750,1.0792,0
2676,1.0000,200.9826,233.8162,1.1634,0
2677,0.9000,217.3661,234.5890,1.0792,0
2678,1.0000,227.5324,239.6581,1.0533,0
2679,0.8000,198.0858,211.3007,1.0667,0
2680,1.0000,222.3443,245.9878,1.1063,0
2681,1.0000,185.7310,237.8193,1.2805,0
2682,0.9000,236.5079,251.8829,1.0650,0
2683,1.0000,179.4714,194.8025,1.0854,0
2684,1.0000,251.0239,259.3029,1.0330,0
2685,1.0000,152.9085,191.6925,1.2536,0
2686,0.7000,195.4175,211.9245,1.0845,0
2687,0.9000,219.4402,235.0553,1.0712,0
2688,0.9000,204.7120,221.7296,1.0831,0
2689,1.0000,242.0806,256.6145,1.0600,0
2690,1.0000,192.4890,215.5110,1.1196,0
2691,0.9000,211.5443,235.7414,1.1144,0
2692,1.0000,189.0370,205.7693,1.0885,0
2693,1.0000,209.9881,236.4551,1.1260,0
2694,1.0000,187.6726,220.1295,1.1729,0
2695,0.9000,206.2595,225.8318,1.0949,0
2696,0.9000,192.8652,215.8889,1.1194,0
2697,1.0000,274.4832,291.5853,1.0623,0
2698,1.0000,180.2581,212.2122,1.1773,0
2699,0.9000,273.7426,294.0697,1.0743,0
2700,0.6000,240.5057,254.4111,1.0578,0
2701,1.0000,187.6939,219.6315,1.1702,0
2702,1.0000,210.1618,229.1222,1.0902,0
2703,0.7000,245.5443,250.9920,1.0222,0
2704,1.0000,220.8438,256.7294,1.1625,0
2705,1.0000,231.2553,251.8988,1.0893,0
2706,1.0000,174.5623,197.6234,1.1321,0
2707,1.0000,210.7321,232.9979,1.1057,0
2708,0.9000,183.5838,194.1881,1.0578,0
2709,1.0000,220.9185,241.8491,1.0947,0
2710,1.0000,222.2341,254.1319,1.1435,0
2711,0.9000,228.7947,263.2356,1.1505,0
2712,0.9000,221.7521,234.5485,1.0577,0
2713,1.0000,159.5525,190.5807,1.1945,0
2714,1.0000,181.7773,191.8697,1.0555,0
2715,1.0000,187.9548,211.5254,1.1254,0
2716,0.9000,244.9184,274.7726,1.1219,0
2717,1.0000,137.2953,162.7391,1.1853,0
2718,1.0000,199.6873,223.0269,1.1169,0
2719,1.0000,203.3052,229.2597,1.1277,0
2720,0.8000,224.2788,251.6525,1.1221,0
2721,1.0000,213.9205,233.3988,1.0911,0
2722,1.0000,209.8094,238.9226,1.1388,0
2723,1.0000,191.6011,205.9854,1.0751,0
2724,1.0000,268.9070,283.0194,1.0525,0
2725,1.0000,130.0308,162.6376,1.2508,0
2726,1.0000,155.0065,169.4403,1.0931,0
2727,1.0000,222.2319,240.9191,1.0841,0
2728,1.0000,231.7046,246.8360,1.0653,0
2729,1.0000,223.9353,237.8655,1.0622,0
2730,0.9000,216.9585,234.9830,1.0831,0
2731,1.0000,210.6181,229.6998,1.0906,0
2732,1.0000,172.1453,184.9405,1.0743,0
2733,1.0000,163.2483,194.9615,1.1943,0
2734,0.9000,233.1137,262.7242,1.1270,0
2735,1.0000,201.7870,217.3868,1.0773,0
2736,0.8000,276.9422,293.8350,1.0610,0
2737,1.0000,222.3578,243.3824,1.0946,0
2738,1.0000,182.6636,211.8962,1.1600,0
2739,0.9000,233.4395,243.0206,1.0410,0
2740,1.0000,198.9171,223.0897,1.1215,0
2741,0.9000,249.8740,272.1397,1.0891,0
2742,1.0000,223.6694,235.7796,1.0541,0
2743,1.0000,211.1966,240.2644,1.1376,0
2744,1.0000,219.4789,238.5728,1.0870,0
2745,0.9000,235.1000,286.7107,1.2195,0
2746,1.0000,185.6071,228.0307,1.2286,0
2747,1.0000,250.8824,274.3811,1.0937,0
2748,1.0000,199.4818,226.3117,1.1345,0
2749,1.0000,215.7730,235.7159,1.0924,0
2750,1.0000,184.7295,203.9093,1.1038,0
2751,0.8000,250.4676,260.3767,1.0396,0
2752,1.0000,203.0025,228.8056,1.1271,0
2753,1.0000,241.5367,257.9322,1.0679,0
2754,1.0000,227.4357,250.9900,1.1036,0
2755,1.0000,248.7690,268.8866,1.0809,0
2756,1.0000,216.1203,250.6272,1.1597,0
2757,0.9000,251.1613,271.7848,1.0821,0
2758,1.0000,189.0238,203.5755,1.0770,0
2759,1.0000,167.3649,199.7574,1.1935,0
2760,1.0000,197.0533,218.8812,1.1108,0
2761,1.0000,240.2291,266.7040,1.1102,0
2762,1.0000,216.8871,235.2424,1.0846,0
2763,1.0000,179.6413,195.5326,1.0885,0
2764,1.0000,188.9339,221.7183,1.1735,0
2765,1.0000,185.0730,196.3059,1.0607,0
2766,1.0000,211.1256,231.0541,1.0944,0
2767,0.9000,195.3766,211.9835,1.0850,0
2768,1.0000,219.0411,241.0021,1.1003,0
2769,1.0000,140.7089,148.7279,1.0570,0
2770,0.9000,204.1495,216.1412,1.0587,0
2771,1.0000,203.9730,221.6393,1.0866,0
2772,1.0000,183.3330,218.1697,1.1900,0
2773,0.9000,248.5940,279.5067,1.1243,0
2774,0.9000,225.8141,235.9597,1.0449,0
2775,1.0000,173.3522,219.1278,1.2641,0
2776,1.0000,222.8722,241.4311,1.0833,0
2777,1.0000,184.6131,205.8883,1.1152,0
2778,1.0000,223.9509,242.6726,1.0836,0
2779,1.0000,216.8686,243.7170,1.1238,0
2780,1.0000,194.6587,218.4605,1.1223,0
2781,1.0000,177.4373,205.5140,1.1582,0
2782,0.9000,247.5843,257.6781,1.0408,0
2783,1.0000,185.9113,223.4793,1.2021,0
2784,1.0000,198.5800,208.9043,1.0520,0
2785,1.0000,244.1168,275.8659,1.1301,0
2786,1.0000,241.4788,277.3950,1.1487,0
2787,0.9000,202.8300,214.4948,1.0575,0
2788,1.0000,181.4056,215.4971,1.1879,0
2789,0.8000,244.4995,258.3699,1.0567,0
2790,1.0000,198.0025,217.8738,1.1004,0
2791,0.9000,246.2174,260.9214,1.0597,0
2792,1.0000,236.7573,263.0057,1.1109,0
2793,1.0000,213.2979,253.1976,1.1871,0
2794,1.0000,96.0781,124.9840,1.3009,0
2795,1.0000,90.0111,147.9899,1.6441,0
2796,1.0000,69.9428,107.4663,1.5365,0
2797,1.0000,96.4106,127.6989,1.3245,0
2798,0.9000,161.9660,186.4806,1.1514,0
2799,1.0000,60.0999,142.1759,2.3657,0
2800,1.0000,93.7870,130.2805,1.3891,0
2801,0.9000,126.6452,159.0723,1.2560,0
2802,1.0000,178.9134,209.1889,1.1692,0
2803,1.0000,111.7900,136.1617,1.2180,0
2804,1.0000,119.7247,187.3579,1.5649,0
2805,1.0000,144.9448,184.3204,1.2717,0
2806,1.0000,155.0258,174.2556,1.1240,0
2807,1.0000,114.0614,133.7647,1.1727,0
2808,1.0000,101.2126,141.2905,1.3960,0
2809,1.0000,117.5500,183.6872,1.5626,0
2810,1.0000,111.3194,251.6048,2.2602,0
2811,1.0000,292.8532,311.5028,1.0637,0
2812,1.0000,120.2955,164.5631,1.3680,0
2813,0.8000,230.1456,254.7077,1.1067,0
2814,0.7000,105.0476,145.4923,1.3850,0
2815,1.0000,221.7453,234.1474,1.0559,0
2816,1.0000,196.1606,244.0246,1.2440,0
2817,1.0000,242.6211,262.2575,1.0809,0
2818,1.0000,80.8764,241.2654,2.9831,0
2819,0.8000,199.7073,234.8851,1.1761,0
2820,1.0000,102.7327,195.4431,1.9024,0
2821,1.0000,132.8081,207.1063,1.5594,0
2822,1.0000,84.7762,215.5852,2.5430,0
2823,1.0000,142.3376,158.6695,1.1147,0
2824,1.0000,200.0225,214.4388,1.0721,0
2825,1.0000,115.8922,180.5409,1.5578,0
2826,1.0000,118.0339,141.9789,1.2029,0
2827,0.8000,198.2599,208.7630,1.0530,0
2828,1.0000,198.9824,214.9698,1.0803,0
2829,1.0000,168.1339,185.5074,1.1033,0
2830,0.9000,94.0851,174.4305,1.8540,0
2831,1.0000,83.3966,118.8655,1.4253,0
2832,1.0000,154.1623,161.8765,1.0500,0
2833,0.9000,126.0873,239.9354,1.9029,0
2834,1.0000,172.5862,195.4252,1.1323,0
2835,1.0000,78.9303,156.4385,1.9820,0
2836,1.0000,132.1893,209.1435,1.5822,0
2837,1.0000,196.9619,217.6672,1.1051,0
2838,1.0000,202.5636,222.8475,1.1001,0
2839,1.0000,151.9342,173.6692,1.1431,0
2840,1.0000,196.9035,203.8578,1.0353,0
2841,1.0000,179.2289,253.5725,1.4148,0
2842,1.0000,168.4577,180.9668,1.0743,0
2843,1.0000,144.0035,188.4781,1.3088,0
2844,1.0000,158.7199,220.2362,1.3876,0
2845,1.0000,165.5929,188.8015,1.1402,0
2846,1.0000,143.6210,255.4760,1.7788,0
2847,1.0000,174.2814,192.6084,1.1052,0
2848,1.0000,153.1600,172.7889,1.1282,0
2849,1.0000,99.7397,233.5723,2.3418,0
2850,0.8000,195.6809,238.4114,1.2184,0
2851,1.0000,253.7913,264.2896,1.0414,0
2852,1.0000,152.1677,205.6307,1.3513,0
2853,1.0000,160.7171,224.8711,1.3992,0
2854,1.0000,144.4368,232.7488,1.6114,0
2855,1.0000,244.6324,282.5350,1.1549,0
2856,1.0000,114.2891,227.9408,1.9944,0
2857,1.0000,111.8302,219.3399,1.9614,0
2858,1.0000,184.8919,196.8934,1.0649,0
2859,1.0000,164.3807,211.8112,1.2885,0
2860,1.0000,115.1477,243.9139,2.1183,0
2861,0.9000,155.2772,293.7073,1.8915,0
2862,1.0000,110.0682,216.1111,1.9634,0
2863,1.0000,124.8719,190.2446,1.5235,0
2864,1.0000,184.7431,214.2288,1.1596,0
2865,1.0000,155.9712,200.9428,1.2883,0
2866,1.0000,181.5213,210.2713,1.1584,0
2867,1.0000,190.9869,209.4684,1.0968,0
2868,1.0000,147.7159,240.8070,1.6302,0
2869,1.0000,183.4257,204.0980,1.1127,0
2870,0.9000,256.0527,289.6757,1.1313,0
2871,1.0000,157.1337,187.6060,1.1939,0
2872,1.0000,112.4722,225.0622,2.0010,0
2873,1.0000,114.0307,199.7799,1.7520,0
2874,1.0000,189.9079,204.3502,1.0760,0
2875,1.0000,87.1837,200.3347,2.2978,0
2876,1.0000,78.0833,218.5017,2.7983,0
2877,1.0000,179.2958,203.5166,1.1351,0
2878,1.0000,213.5135,259.9712,1.2176,0
2879,0.9000,245.0959,274.3775,1.1195,0
2880,1.0000,149.6596,218.6573,1.4610,0
2881,1.0000,145.8835,231.6614,1.5880,0
2882,0.7000,260.7719,271.0000,1.0392,0
2883,1.0000,111.7094,205.2681,1.8375,0
2884,1.0000,132.4953,194.4814,1.4678,0
2885,1.0000,155.1290,197.4740,1.2730,0
2886,1.0000,128.4951,222.3376,1.7303,0
2887,1.0000,136.9562,222.8699,1.6273,0
2888,1.0000,192.5253,267.4827,1.3893,0
2889,0.7000,148.0777,269.9167,1.8228,0
2890,1.0000,144.8344,215.2859,1.4864,0
2891,0.8000,234.6764,251.9603,1.0737,0
2892,1.0000,122.3846,176.2356,1.4400,0
2893,1.0000,264.3558,287.4404,1.0873,0
2894,1.0000,132.4311,244.4831,1.8461,0
2895,0.9000,211.0616,237.4068,1.1248,0
2896,1.0000,189.9052,204.7535,1.0782,0
2897,1.0000,93.6536,181.3974,1.9369,0
2898,1.0000,128.8410,269.6776,2.0931,0
2899,1.0000,197.2891,280.4924,1.4217,0
2900,1.0000,186.6199,205.0366,1.0987,0
2901,1.0000,88.9775,208.6720,2.3452,0
2902,1.0000,58.8643,163.3922,2.7757,0
2903,1.0000,254.4897,272.9487,1.0725,0
2904,1.0000,238.3296,262.8536,1.1029,0
2905,1.0000,152.7121,247.3884,1.6200,0
2906,1.0000,146.1574,258.0581,1.7656,0
2907,1.0000,133.3567,201.2461,1.5091,0
2908,0.9000,214.6555,240.5327,1.1206,0
2909,1.0000,155.7787,271.2637,1.7413,0
2910,1.0000,187.5207,230.0087,1.2266,0
2911,0.9000,232.0603,260.6300,1.1231,0
2912,1.0000,138.7227,153.1633,1.1041,0
2913,1.0000,147.0646,289.2940,1.9671,0
2914,1.0000,193.2046,201.7821,1.0444,0
2915,1.0000,251.4836,280.4443,1.1152,0
2916,1.0000,135.4622,267.1816,1.9724,0
2917,1.0000,136.4771,157.5119,1.1541,0
2918,1.0000,255.3488,267.3780,1.0471,0
2919,1.0000,237.4553,270.3424,1.1385,0
2920,1.0000,115.1390,227.4247,1.9752,0
2921,0.6000,246.6800,273.4630,1.1086,0
2922,1.0000,234.3587,267.4603,1.1412,0
2923,1.0000,214.2685,229.7172,1.0721,0
2924,1.0000,138.8164,156.5248,1.1276,0
2925,1.0000,175.0171,211.6176,1.2091,0
2926,1.0000,243.6473,267.9104,1.0996,0
2927,0.9000,232.5984,257.2528,1.1060,0
2928,1.0000,192.0312,203.7449,1.0610,0
2929,1.0000,217.6672,234.7147,1.0783,0
2930,1.0000,191.9219,203.5362,1.0605,0
2931,1.0000,136.0551,268.1380,1.9708,0
2932,1.0000,112.7165,258.3351,2.2919,0
2933,1.0000,236.5100,279.6891,1.1826,0
2934,1.0000,139.7927,192.1406,1.3745,0
2935,1.0000,210.6466,271.8437,1.2905,0
2936,1.0000,222.9170,243.6309,1.0929,0
2937,1.0000,221.2668,244.6937,1.1059,0
2938,1.0000,249.3131,275.1454,1.1036,0
2939,1.0000,124.6475,249.0000,1.9976,0
2940,1.0000,140.8936,266.7958,1.8936,0
2941,1.0000,81.0432,224.6264,2.7717,0
2942,1.0000,116.6405,196.2422,1.6825,0
2943,1.0000,119.5784,260.6262,2.1795,0
2944,1.0000,177.7976,255.0235,1.4343,0
2945,1.0000,239.0586,262.5833,1.0984,0
2946,1.0000,200.2473,233.3238,1.1652,0
2947,1.0000,86.9425,242.2891,2.7868,0
2948,1.0000,220.3066,237.8718,1.0797,0
2949,1.0000,135.0704,158.5907,1.1741,0
2950,1.0000,129.7575,158.0570,1.2181,0
2951,0.9000,266.3043,293.9660,1.1039,0
2952,1.0000,89.2076,272.4628,3.0543,0
2953,1.0000,262.3414,280.0982,1.0677,0
2954,0.9000,234.3182,271.5990,1.1591,0
2955,0.9000,219.2533,248.2499,1.1323,0
2956,0.9000,171.2104,191.3635,1.1177,0
2957,1.0000,215.8796,228.6395,1.0591,0
2958,1.0000,194.9641,210.5374,1.0799,0
2959,1.0000,133.2479,217.2533,1.6304,0
2960,0.9000,161.2296,266.3062,1.6517,0
2961,1.0000,138.5821,233.5294,1.6851,0
2962,1.0000,217.2257,247.9052,1.1412,0
2963,0.9000,242.8992,292.2191,1.2030,0
2964,1.0000,123.0203,275.2708,2.2376,0
2965,1.0000,227.6401,266.7921,1.1720,0
2966,1.0000,185.6987,253.2331,1.3637,0
2967,0.9000,227.7718,241.7106,1.0612,0
2968,0.9000,212.5065,258.4802,1.2163,0
2969,1.0000,240.4600,267.8339,1.1138,0
2970,1.0000,175.5819,214.4458,1.2213,0
2971,1.0000,136.7114,149.8132,1.0958,0
2972,1.0000,186.0054,233.2445,1.2540,0
2973,1.0000,168.7039,181.8103,1.0777,0
2974,1.0000,153.3036,174.6224,1.1391,0
2975,1.0000,132.2460,181.8653,1.3752,0
2976,1.0000,173.6203,240.5223,1.3853,0
2977,0.9000,242.3799,261.5836,1.0792,0
2978,0.9000,216.7164,225.1488,1.0389,0
2979,1.0000,160.5740,212.1957,1.3215,0
2980,1.0000,290.4135,313.5506,1.0797,0
2981,1.0000,157.6547,212.2451,1.3463,0
2982,0.9000,256.9027,278.2301,1.0830,0
2983,1.0000,249.7879,264.7659,1.0600,0
2984,1.0000,128.7284,265.0792,2.0592,0
2985,1.0000,202.5216,234.6039,1.1584,0
2986,1.0000,190.6777,261.8778,1.3734,0
2987,1.0000,105.6835,206.1820,1.9509,0
2988,0.9000,272.8278,292.9300,1.0737,0
2989,1.0000,117.4223,251.6684,2.1433,0
2990,1.0000,153.4634,169.2129,1.1026,0
2991,0.9000,182.2882,193.6543,1.0624,0
2992,1.0000,149.9200,196.9111,1.3134,0
2993,1.0000,117.8855,171.9826,1.4589,0
2994,1.0000,90.6863,160.8198,1.7734,0
2995,1.0000,190.7013,240.4912,1.2611,0
2996,1.0000,178.7680,209.6378,1.1727,0
2997,1.0000,205.9903,244.9735,1.1892,0
2998,0.9000,266.5446,291.1786,1.0924,0
2999,0.8000,168.1071,184.1847,1.0956,0
3000,0.9000,237.7288,260.9368,1.0976,0
3001,1.0000,232.0883,254.7489,1.0976,0
3002,0.9000,170.1705,181.1712,1.0646,0
3003,1.0000,60.0167,199.3941,3.3223,0
3004,1.0000,104.0000,226.5039,2.1779,0
3005,1.0000,131.8370,221.3685,1.6791,0
3006,1.0000,274.5651,306.3756,1.1159,0
3007,1.0000,42.1426,272.5986,6.4685,0
3008,1.0000,111.4451,173.1618,1.5538,0
3009,1.0000,177.3076,206.1795,1.1628,0
3010,1.0000,213.4104,248.9116,1.1664,0
3011,1.0000,191.7446,202.7067,1.0572,0
3012,0.8000,230.0239,254.2912,1.1055,0
3013,1.0000,238.9477,251.9583,1.0544,0
3014,1.0000,187.1149,264.5317,1.4137,0
3015,1.0000,193.4632,251.0936,1.2979,0
3016,1.0000,222.0833,252.2003,1.1356,0
3017,1.0000,228.1359,257.6606,1.1294,0
3018,0.9000,148.6540,249.1365,1.6759,0
3019,1.0000,102.8591,128.8875,1.2530,0
3020,1.0000,135.6835,151.5949,1.1173,0
3021,1.0000,147.3872,171.7673,1.1654,0
3022,1.0000,110.0045,142.6464,1.2967,0
3023,1.0000,202.4327,227.3675,1.1232,0
3024,0.9000,125.3635,146.1711,1.1660,0
3025,0.9000,203.0394,214.0631,1.0543,0
3026,1.0000,171.0439,190.0947,1.1114,0
3027,1.0000,124.5351,148.1047,1.1893,0
3028,1.0000,110.5758,123.7982,1.1196,0
3029,1.0000,137.7026,156.3554,1.1355,0
3030,1.0000,234.5762,253.0909,1.0789,0
3031,0.9000,185.4400,201.1020,1.0845,0
3032,1.0000,113.1238,128.7866,1.1385,0
3033,1.0000,126.9685,157.4738,1.2403,0
3034,1.0000,102.3474,126.4002,1.2350,0
3035,1.0000,223.1838,243.7437,1.0921,0
3036,1.0000,136.6199,155.5731,1.1387,0
3037,1.0000,114.0395,120.1124,1.0533,0
3038,1.0000,96.7833,124.8038,1.2895,0
3039,0.8000,241.2675,254.2577,1.0538,0
3040,1.0000,147.6415,180.4023,1.2219,0
3041,1.0000,200.9154,233.5787,1.1626,0
3042,1.0000,124.4387,155.6567,1.2509,0
3043,1.0000,213.6726,226.7091,1.0610,0
3044,1.0000,200.2249,220.2907,1.1002,0
3045,1.0000,275.9620,280.9858,1.0182,0
3046,1.0000,234.7296,266.3851,1.1349,0
3047,0.9000,230.6859,245.2672,1.0632,0
3048,1.0000,169.7321,191.2407,1.1267,0
3049,1.0000,198.5976,227.3829,1.1449,0
3050,1.0000,243.3454,270.0796,1.1099,0
3051,1.0000,236.8818,252.3093,1.0651,0
3052,1.0000,216.8963,245.9837,1.1341,0
3053,0.9000,215.2069,249.2729,1.1583,0
3054,1.0000,217.3430,235.5483,1.0838,0
3055,1.0000,209.0263,243.3064,1.1640,0
3056,1.0000,239.8333,260.4515,1.0860,0
3057,1.0000,237.8844,263.8920,1.1093,0
3058,1.0000,185.2512,197.3474,1.0653,0
3059,1.0000,232.6628,271.3927,1.1665,0
3060,1.0000,180.8646,205.0293,1.1336,0
3061,0.9000,196.5019,210.6917,1.0722,0
3062,0.9000,249.4073,266.5652,1.0688,0
3063,0.9000,230.8333,250.9203,1.0870,0
3064,1.0000,171.1666,206.5188,1.2065,0
3065,1.0000,142.0704,160.6954,1.1311,0
3066,1.0000,243.2756,261.9676,1.0768,0
3067,1.0000,206.8599,242.1756,1.1707,0
3068,1.0000,161.6818,175.3596,1.0846,0
3069,0.9000,223.3473,238.8535,1.0694,0
3070,1.0000,172.5167,183.2376,1.0621,0
3071,0.8000,204.8365,224.7599,1.0973,0
3072,1.0000,178.3732,210.7273,1.1814,0
3073,0.9000,167.8303,186.3089,1.1101,0
3074,1.0000,208.9641,226.3625,1.0833,0
3075,0.9000,247.0607,276.7797,1.1203,0
3076,1.0000,173.7383,195.2614,1.1239,0
3077,1.0000,215.7916,243.1337,1.1267,0
3078,1.0000,155.7177,193.8737,1.2450,0
3079,1.0000,149.6730,167.9137,1.1219,0
3080,0.9000,251.1951,286.3844,1.1401,0
3081,0.7000,251.0020,278.9409,1.1113,0
3082,1.0000,161.3722,181.6728,1.1258,0
3083,1.0000,163.7651,222.5264,1.3588,0
3084,1.0000,245.3080,257.7479,1.0507,0
3085,1.0000,210.0857,251.2131,1.1958,0
3086,1.0000,199.5745,217.9885,1.0923,0
3087,1.0000,169.9853,183.2321,1.0779,0
3088,1.0000,254.3954,266.7133,1.0484,0
3089,1.0000,238.3296,252.3410,1.0588,0
3090,1.0000,174.4792,193.2744,1.1077,0
3091,1.0000,243.0411,267.8096,1.1019,0
3092,1.0000,229.6563,243.0926,1.0585,0
3093,0.9000,172.4210,238.9582,1.3859,0
3094,1.0000,226.8634,245.6441,1.0828,0
3095,0.9000,249.5997,274.4249,1.0995,0
3096,0.9000,228.3046,255.5582,1.1194,0
3097,1.0000,203.8431,214.7161,1.0533,0
3098,1.0000,252.1349,282.3243,1.1197,0
3099,1.0000,233.3859,258.7934,1.1089,0
3100,1.0000,124.1692,149.7631,1.2061,0
3101,1.0000,179.8638,202.9975,1.1286,0
3102,1.0000,157.4389,191.2067,1.2145,0
3103,1.0000,189.5547,209.1172,1.1032,0
3104,1.0000,206.0388,218.5681,1.0608,0
3105,0.9000,228.7684,254.3816,1.1120,0
3106,1.0000,202.8891,233.6215,1.1515,0
3107,1.0000,198.7939,205.3947,1.0332,0
3108,0.9000,244.3174,260.0942,1.0646,0
3109,1.0000,188.1409,213.6258,1.1355,0
3110,1.0000,157.7403,166.9341,1.0583,0
3111,1.0000,250.1020,291.7276,1.1664,0
3112,0.9000,185.5451,200.9428,1.0830,0
3113,1.0000,250.9044,266.9944,1.0641,0
3114,1.0000,146.5913,169.1301,1.1538,0
3115,1.0000,208.1946,220.2884,1.0581,0
3116,1.0000,154.8225,202.3808,1.3072,0
3117,1.0000,197.9217,227.1519,1.1477,0
3118,1.0000,209.5400,234.8489,1.1208,0
3119,1.0000,218.0917,231.9052,1.0633,0
3120,0.9000,240.6990,268.5144,1.1156,0
3121,1.0000,233.8889,257.2742,1.1000,0
3122,0.9000,199.3339,216.0995,1.0841,0
3123,0.9000,283.8732,315.0333,1.1098,0
3124,1.0000,199.4442,226.6010,1.1362,0
3125,0.8000,231.0714,246.1280,1.0652,0
3126,1.0000,210.4875,257.8469,1.2250,0
3127,1.0000,149.8699,170.4905,1.1376,0
3128,1.0000,221.3978,249.1807,1.1255,0
3129,1.0000,248.5518,272.2242,1.0952,0
3130,1.0000,220.2476,248.3647,1.1277,0
3131,1.0000,156.5120,196.6774,1.2566,0
3132,1.0000,223.8995,236.0021,1.0541,0
3133,1.0000,174.8714,211.7664,1.2110,0
3134,1.0000,223.0493,233.0622,1.0449,0
3135,1.0000,218.7190,245.2815,1.1214,0
3136,0.7000,258.4744,282.9823,1.0948,0
3137,1.0000,214.8069,227.0771,1.0571,0
3138,1.0000,199.6572,209.2988,1.0483,0
3139,0.9000,218.4674,233.3688,1.0682,0
3140,1.0000,213.3659,235.8877,1.1056,0
3141,1.0000,214.5717,231.2661,1.0778,0
3142,0.7000,312.6340,361.8660,1.1575,0
3143,0.9000,219.6042,245.2346,1.1167,0
3144,0.7000,265.2094,279.2579,1.0530,0
3145,1.0000,245.6156,276.2046,1.1245,0
3146,0.9000,255.1215,272.4683,1.0680,0
3147,1.0000,241.3587,263.5318,1.0919,0
3148,1.0000,203.9975,230.9437,1.1321,0
3149,0.9000,192.4864,207.3355,1.0771,0
3150,1.0000,220.0045,275.6719,1.2530,0
3151,1.0000,212.9836,243.3105,1.1424,0
